return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,customer_id,order_date,product_name,category
RET-028086,445249,418,2016-12-06,wrong_size,4,38867.42,152125,2016-11-11,SaigonFlex UM-23,Streetwear
RET-028087,445260,1995,2016-12-01,wrong_size,2,9591.62,140560,2016-11-15,UrbanVN UM-02,Streetwear
RET-028090,445317,1454,2016-11-26,late_delivery,4,17893.58,135598,2016-11-14,VietMode RP-46,Outdoor
RET-028091,445368,2396,2016-11-24,changed_mind,2,2342.58,14667,2016-11-12,VietMotion YY-05,GenZ
RET-028092,445386,567,2016-11-28,not_as_described,2,18108.8,44009,2016-11-15,SaigonFlex UC-32,Streetwear
RET-028093,445394,1517,2016-12-10,wrong_size,2,4346.97,68624,2016-11-15,VietMode RP-09,Outdoor
RET-028094,445400,2090,2016-12-04,defective,7,26173.42,51969,2016-11-13,UrbanVN UC-25,Streetwear
RET-028096,445438,1995,2016-12-13,wrong_size,1,4628.34,22818,2016-11-16,UrbanVN UM-02,Streetwear
RET-028097,445462,761,2016-12-01,not_as_described,5,10622.41,113637,2016-11-14,HanoiStreet RP-49,Outdoor
RET-028098,445468,1223,2016-12-06,wrong_size,1,4038.65,30943,2016-11-14,MekongFit UC-25,Streetwear
RET-028099,445496,993,2016-11-26,not_as_described,3,11019.25,102590,2016-11-12,HanoiStreet UC-56,Streetwear
RET-028100,445509,2224,2016-11-23,changed_mind,6,4349.96,127731,2016-11-12,VietMotion RP-21,Outdoor
RET-028101,445509,2225,2016-11-27,not_as_described,3,2123.48,127731,2016-11-12,VietMotion RP-22,Outdoor
RET-028102,445539,2254,2016-11-24,wrong_size,1,630.92,87206,2016-11-12,VietMotion RP-51,Outdoor
RET-028104,445574,1453,2016-11-27,wrong_size,1,4414.32,138260,2016-11-13,VietMode RP-45,Outdoor
RET-028105,445583,2223,2016-12-04,wrong_size,4,9903.53,138663,2016-11-15,VietMotion RP-20,Outdoor
RET-028107,445594,580,2016-11-30,not_as_described,7,66723.0,141783,2016-11-13,SaigonFlex UC-45,Streetwear
RET-028108,445599,1530,2016-12-07,changed_mind,1,4271.33,134548,2016-11-16,VietMode RP-22,Outdoor
RET-028111,445683,2380,2016-12-08,late_delivery,6,22150.29,19855,2016-11-16,VietMotion UC-28,Streetwear
RET-028115,445708,1086,2016-11-25,wrong_size,6,6522.59,75064,2016-11-14,MekongFit RP-32,Outdoor
RET-028117,445725,907,2016-12-09,wrong_size,4,24956.72,33624,2016-11-17,HanoiStreet UE-16,Streetwear
RET-028118,445769,609,2016-12-01,changed_mind,2,17984.05,128471,2016-11-16,SaigonFlex UC-74,Streetwear
RET-028120,445796,2224,2016-11-24,changed_mind,6,4480.89,143398,2016-11-15,VietMotion RP-21,Outdoor
RET-028121,445805,2213,2016-11-24,not_as_described,1,954.0,144760,2016-11-14,VietMotion RP-10,Outdoor
RET-028122,445820,2332,2016-12-04,wrong_size,3,16355.24,137557,2016-11-14,VietMotion UE-06,Streetwear
RET-028123,445825,2224,2016-11-26,changed_mind,6,4189.62,137757,2016-11-13,VietMotion RP-21,Outdoor
RET-028124,445825,2225,2016-11-30,changed_mind,5,3436.42,137757,2016-11-13,VietMotion RP-22,Outdoor
RET-028125,445851,2224,2016-11-28,wrong_size,2,1529.99,136469,2016-11-14,VietMotion RP-21,Outdoor
RET-028127,445874,2055,2016-12-01,wrong_size,6,38170.88,43473,2016-11-14,UrbanVN UE-15,Streetwear
RET-028128,445924,1124,2016-12-11,wrong_size,2,16368.91,98258,2016-11-14,MekongFit UM-01,Streetwear
RET-028129,445931,1987,2016-12-11,wrong_size,3,5289.97,46434,2016-11-14,UrbanVN RS-06,Outdoor
RET-028130,445941,1990,2016-12-04,wrong_size,1,3252.38,114218,2016-11-18,UrbanVN RS-09,Outdoor
RET-028131,445956,2269,2016-12-02,changed_mind,1,3701.22,94467,2016-11-17,VietMotion RS-02,Outdoor
RET-028132,445966,759,2016-11-29,changed_mind,4,6937.14,128876,2016-11-17,HanoiStreet RP-47,Outdoor
RET-028133,445966,760,2016-12-08,wrong_size,2,3355.23,128876,2016-11-17,HanoiStreet RP-48,Outdoor
RET-028135,446005,2275,2016-12-09,late_delivery,1,4125.85,151396,2016-11-17,VietMotion RS-08,Outdoor
RET-028136,446019,2214,2016-12-09,wrong_size,3,12929.57,138434,2016-11-18,VietMotion RP-11,Outdoor
RET-028137,446019,2215,2016-12-11,wrong_size,3,12666.66,138434,2016-11-18,VietMotion RP-12,Outdoor
RET-028138,446025,115,2016-11-26,wrong_size,2,19394.94,141225,2016-11-16,DragonWear UM-42,Streetwear
RET-028139,446032,781,2016-12-09,changed_mind,6,7174.96,139288,2016-11-16,HanoiStreet RP-69,Outdoor
RET-028140,446032,782,2016-12-11,wrong_size,1,1102.28,139288,2016-11-16,HanoiStreet RP-70,Outdoor
RET-028141,446035,763,2016-12-06,wrong_size,3,9903.83,132950,2016-11-17,HanoiStreet RP-51,Outdoor
RET-028142,446035,764,2016-12-10,late_delivery,1,3437.85,132950,2016-11-17,HanoiStreet RP-52,Outdoor
RET-028143,446042,1131,2016-12-11,wrong_size,3,15531.17,133656,2016-11-17,MekongFit UM-08,Streetwear
RET-028144,446079,487,2016-12-09,defective,7,79553.0,70922,2016-11-17,SaigonFlex UM-92,Streetwear
RET-028145,446111,443,2016-12-07,late_delivery,3,31214.03,141316,2016-11-16,SaigonFlex UM-48,Streetwear
RET-028146,446118,976,2016-11-30,changed_mind,4,14007.91,150376,2016-11-17,HanoiStreet UC-39,Streetwear
RET-028148,446147,2284,2016-12-04,not_as_described,1,3658.97,138155,2016-11-18,VietMotion RS-17,Outdoor
RET-028150,446154,2219,2016-11-26,changed_mind,1,1588.99,152845,2016-11-16,VietMotion RP-16,Outdoor
RET-028151,446157,1065,2016-12-11,wrong_size,5,16840.17,59162,2016-11-18,MekongFit RP-11,Outdoor
RET-028152,446157,1066,2016-12-04,wrong_size,3,11059.29,59162,2016-11-18,MekongFit RP-12,Outdoor
RET-028153,446193,681,2016-12-08,late_delivery,3,24520.19,38056,2016-11-19,SaigonFlex UC-46,Streetwear
RET-028155,446258,1231,2016-12-06,wrong_size,6,46985.59,111275,2016-11-18,MekongFit UC-33,Streetwear
RET-028156,446275,2389,2016-12-15,wrong_size,2,19405.64,100127,2016-11-21,VietMotion UC-37,Streetwear
RET-028157,446285,781,2016-11-28,late_delivery,1,1265.79,125368,2016-11-17,HanoiStreet RP-69,Outdoor
RET-028158,446286,2054,2016-12-11,wrong_size,1,6899.42,125605,2016-11-17,UrbanVN UE-14,Streetwear
RET-028159,446309,2225,2016-11-30,wrong_size,3,2304.5,154513,2016-11-21,VietMotion RP-22,Outdoor
RET-028160,446317,443,2016-12-05,changed_mind,6,62986.01,145647,2016-11-20,SaigonFlex UM-48,Streetwear
RET-028163,446366,1182,2016-12-11,wrong_size,1,1985.28,147274,2016-11-17,MekongFit UE-18,Streetwear
RET-028164,446386,949,2016-11-28,late_delivery,6,74066.79,12008,2016-11-19,HanoiStreet UC-12,Streetwear
RET-028165,446393,1517,2016-12-05,not_as_described,2,3494.9,4016,2016-11-22,VietMode RP-09,Outdoor
RET-028166,446394,1527,2016-12-11,not_as_described,2,6866.0,4569,2016-11-22,VietMode RP-19,Outdoor
RET-028167,446394,1528,2016-12-05,changed_mind,2,6168.68,4569,2016-11-22,VietMode RP-20,Outdoor
RET-028168,446417,1098,2016-12-10,changed_mind,1,2800.78,60361,2016-11-18,MekongFit RP-44,Outdoor
RET-028169,446419,1098,2016-12-04,defective,1,2844.08,60374,2016-11-21,MekongFit RP-44,Outdoor
RET-028170,446428,1830,2016-11-29,wrong_size,8,23582.99,63708,2016-11-19,SaigonCore YY-25,GenZ
RET-028174,446472,495,2016-12-02,changed_mind,1,6286.45,99348,2016-11-21,SaigonFlex UM-00,Streetwear
RET-028176,446516,1231,2016-12-06,late_delivery,2,14333.58,81384,2016-11-22,MekongFit UC-33,Streetwear
RET-028179,446613,2238,2016-11-27,wrong_size,5,6096.77,141032,2016-11-19,VietMotion RP-35,Outdoor
RET-028180,446613,2239,2016-12-14,defective,1,1098.09,141032,2016-11-19,VietMotion RP-36,Outdoor
RET-028181,446633,2254,2016-12-03,wrong_size,2,1120.86,141222,2016-11-22,VietMotion RP-51,Outdoor
RET-028182,446633,2255,2016-12-18,defective,1,519.47,141222,2016-11-22,VietMotion RP-52,Outdoor
RET-028183,446635,791,2016-12-16,wrong_size,2,1264.63,141407,2016-11-18,HanoiStreet RP-79,Outdoor
RET-028184,446635,792,2016-12-02,late_delivery,6,3787.88,141407,2016-11-18,HanoiStreet RP-80,Outdoor
RET-028185,446638,1325,2016-11-29,late_delivery,1,3303.1,141449,2016-11-20,VietMode RP-17,Outdoor
RET-028187,446660,1982,2016-11-30,wrong_size,1,2912.31,133733,2016-11-20,UrbanVN RS-01,Outdoor
RET-028188,446673,791,2016-12-15,not_as_described,1,569.78,136293,2016-11-22,HanoiStreet RP-79,Outdoor
RET-028189,446697,515,2016-12-04,wrong_size,3,15218.63,11869,2016-11-20,SaigonFlex UE-03,Streetwear
RET-028192,446726,791,2016-12-08,changed_mind,4,2351.08,62406,2016-11-22,HanoiStreet RP-79,Outdoor
RET-028194,446757,1052,2016-12-06,wrong_size,1,2316.57,72918,2016-11-22,MekongFit MA-10,Casual
RET-028195,446760,2376,2016-12-04,not_as_described,3,20657.65,75849,2016-11-19,VietMotion UC-24,Streetwear
RET-028196,446776,415,2016-12-03,defective,6,42810.85,31593,2016-11-21,SaigonFlex UM-20,Streetwear
RET-028197,446806,2254,2016-12-13,not_as_described,1,501.72,78528,2016-11-19,VietMotion RP-51,Outdoor
RET-028201,446852,491,2016-11-26,wrong_size,7,58783.32,154535,2016-11-19,SaigonFlex UM-96,Streetwear
RET-028202,446884,770,2016-12-20,defective,5,12766.97,141279,2016-11-23,HanoiStreet RP-58,Outdoor
RET-028203,446898,816,2016-12-03,defective,7,25104.2,141895,2016-11-22,HanoiStreet RS-20,Outdoor
RET-028205,446919,487,2016-12-05,wrong_size,1,9654.51,136683,2016-11-20,SaigonFlex UM-92,Streetwear
RET-028206,446930,636,2016-12-02,wrong_size,3,25682.79,42482,2016-11-23,SaigonFlex UC-01,Streetwear
RET-028207,446951,443,2016-12-13,wrong_size,2,16569.47,44469,2016-11-23,SaigonFlex UM-48,Streetwear
RET-028210,447053,927,2016-12-03,defective,4,16869.16,142409,2016-11-22,HanoiStreet UE-36,Streetwear
RET-028211,447071,762,2016-12-20,defective,3,5010.25,139534,2016-11-24,HanoiStreet RP-50,Outdoor
RET-028212,447168,761,2016-12-18,wrong_size,1,1703.23,139053,2016-11-23,HanoiStreet RP-49,Outdoor
RET-028213,447178,491,2016-12-17,not_as_described,2,16331.27,134507,2016-11-25,SaigonFlex UM-96,Streetwear
RET-028215,447195,674,2016-12-13,late_delivery,7,42493.87,51125,2016-11-26,SaigonFlex UC-39,Streetwear
RET-028216,447199,2225,2016-12-20,changed_mind,4,2210.58,63995,2016-11-26,VietMotion RP-22,Outdoor
RET-028218,447229,2237,2016-12-06,not_as_described,3,4870.38,29728,2016-11-27,VietMotion RP-34,Outdoor
RET-028219,447254,2225,2016-12-20,changed_mind,6,3302.78,144454,2016-11-23,VietMotion RP-22,Outdoor
RET-028223,447359,491,2016-12-11,wrong_size,2,17461.06,53829,2016-11-28,SaigonFlex UM-96,Streetwear
RET-028224,447360,2236,2016-12-10,wrong_size,3,4961.72,53847,2016-11-26,VietMotion RP-33,Outdoor
RET-028225,447373,2388,2016-12-13,changed_mind,2,6051.24,48040,2016-11-28,VietMotion UC-36,Streetwear
RET-028226,447390,966,2016-12-21,defective,3,13772.12,18037,2016-11-25,HanoiStreet UC-29,Streetwear
RET-028227,447431,2054,2016-12-15,wrong_size,3,14696.08,114744,2016-11-25,UrbanVN UE-14,Streetwear
RET-028228,447433,791,2016-12-18,changed_mind,4,2366.07,102921,2016-11-25,HanoiStreet RP-79,Outdoor
RET-028229,447433,792,2016-12-18,not_as_described,1,646.71,102921,2016-11-25,HanoiStreet RP-80,Outdoor
RET-028230,447442,438,2016-12-11,changed_mind,2,18034.52,90819,2016-11-25,SaigonFlex UM-43,Streetwear
RET-028231,447482,609,2016-12-06,wrong_size,1,7408.64,131515,2016-11-28,SaigonFlex UC-74,Streetwear
RET-028232,447485,2045,2016-12-06,not_as_described,1,4329.09,146652,2016-11-27,UrbanVN UE-05,Streetwear
RET-028233,447534,1105,2016-12-13,not_as_described,6,12630.76,140165,2016-11-27,MekongFit RP-51,Outdoor
RET-028234,447546,2064,2016-12-17,wrong_size,5,23917.2,137989,2016-11-27,UrbanVN UE-24,Streetwear
RET-028236,447578,2045,2016-12-14,changed_mind,1,3801.41,133734,2016-11-28,UrbanVN UE-05,Streetwear
RET-028237,447602,2252,2016-12-25,wrong_size,2,2472.89,148968,2016-11-28,VietMotion RP-49,Outdoor
RET-028238,447602,2253,2016-12-21,wrong_size,1,1127.43,148968,2016-11-28,VietMotion RP-50,Outdoor
RET-028240,447652,781,2016-12-08,changed_mind,1,905.2,68283,2016-11-25,HanoiStreet RP-69,Outdoor
RET-028242,447692,733,2016-12-16,changed_mind,2,6167.92,23556,2016-11-25,HanoiStreet RP-21,Outdoor
RET-028243,447692,734,2016-12-05,not_as_described,1,3059.84,23556,2016-11-25,HanoiStreet RP-22,Outdoor
RET-028245,447716,2055,2016-12-12,defective,6,31446.92,23029,2016-11-27,UrbanVN UE-15,Streetwear
RET-028246,447730,1186,2016-12-17,wrong_size,1,3206.94,74694,2016-11-29,MekongFit UE-22,Streetwear
RET-028247,447763,1391,2016-12-21,defective,3,4380.11,35576,2016-11-29,VietMode RP-83,Outdoor
RET-028248,447763,1392,2016-12-09,wrong_size,1,1658.07,35576,2016-11-29,VietMode RP-84,Outdoor
RET-028249,447768,907,2016-12-13,not_as_described,2,10548.82,30120,2016-11-27,HanoiStreet UE-16,Streetwear
RET-028250,447777,2084,2016-12-03,not_as_described,5,31150.42,112406,2016-11-25,UrbanVN UC-19,Streetwear
RET-028252,447809,1110,2016-12-21,defective,1,1790.51,92382,2016-11-29,MekongFit RP-56,Outdoor
RET-028253,447810,1109,2016-12-10,not_as_described,1,1883.35,92382,2016-11-25,MekongFit RP-55,Outdoor
RET-028254,447821,609,2016-12-16,changed_mind,4,33574.77,125426,2016-11-27,SaigonFlex UC-74,Streetwear
RET-028256,447839,568,2016-12-09,defective,3,23585.47,126900,2016-11-27,SaigonFlex UC-33,Streetwear
RET-028257,447860,1053,2016-12-23,wrong_size,1,2630.08,143725,2016-11-28,MekongFit MA-11,Casual
RET-028260,447923,609,2016-12-18,changed_mind,1,7552.22,141830,2016-11-29,SaigonFlex UC-74,Streetwear
RET-028261,447953,763,2016-12-17,changed_mind,6,17318.63,137355,2016-11-28,HanoiStreet RP-51,Outdoor
RET-028262,447976,1935,2016-12-14,wrong_size,5,6052.34,43079,2016-11-26,UrbanVN RP-10,Outdoor
RET-028263,448012,781,2016-12-19,wrong_size,1,987.32,50388,2016-11-27,HanoiStreet RP-69,Outdoor
RET-028264,448049,2045,2016-12-16,not_as_described,1,4161.2,61678,2016-11-29,UrbanVN UE-05,Streetwear
RET-028265,448059,690,2016-12-09,not_as_described,2,7213.93,21033,2016-11-28,SaigonFlex UC-55,Streetwear
RET-028266,448079,826,2016-12-15,changed_mind,3,29210.66,20683,2016-11-26,HanoiStreet UM-10,Streetwear
RET-028269,448091,2237,2016-12-19,wrong_size,2,3185.23,19935,2016-11-29,VietMotion RP-34,Outdoor
RET-028270,448098,2064,2016-12-19,changed_mind,6,29470.52,20237,2016-11-30,UrbanVN UE-24,Streetwear
RET-028271,448115,792,2016-12-20,changed_mind,1,656.63,53267,2016-11-30,HanoiStreet RP-80,Outdoor
RET-028272,448137,559,2016-12-15,changed_mind,2,11360.93,28198,2016-11-29,SaigonFlex UC-24,Streetwear
RET-028274,448195,2355,2016-12-22,late_delivery,1,5630.42,92295,2016-11-29,VietMotion UC-03,Streetwear
RET-028275,448224,636,2016-12-23,changed_mind,2,15012.01,143244,2016-11-29,SaigonFlex UC-01,Streetwear
RET-028276,448236,2379,2016-12-08,defective,1,1691.32,113394,2016-11-26,VietMotion UC-27,Streetwear
RET-028277,448261,2275,2016-12-21,wrong_size,1,3273.73,138026,2016-11-29,VietMotion RS-08,Outdoor
RET-028278,448288,487,2016-12-17,late_delivery,3,27516.85,139345,2016-11-28,SaigonFlex UM-92,Streetwear
RET-028281,448423,2254,2016-12-17,wrong_size,2,1112.24,44836,2016-11-29,VietMotion RP-51,Outdoor
RET-028283,448449,761,2016-12-26,changed_mind,1,1537.82,49735,2016-11-30,HanoiStreet RP-49,Outdoor
RET-028284,448455,2254,2016-12-27,wrong_size,2,1074.05,49848,2016-11-30,VietMotion RP-51,Outdoor
RET-028285,448455,2255,2016-12-12,not_as_described,3,1687.0,49848,2016-11-30,VietMotion RP-52,Outdoor
RET-028286,448462,792,2016-12-22,wrong_size,2,1268.68,50573,2016-11-30,HanoiStreet RP-80,Outdoor
RET-028287,448478,2218,2016-12-14,changed_mind,1,1426.5,51378,2016-11-27,VietMotion RP-15,Outdoor
RET-028288,448482,2236,2016-12-09,wrong_size,2,3010.69,51756,2016-11-29,VietMotion RP-33,Outdoor
RET-028289,448482,2237,2016-12-15,wrong_size,2,3389.6,51756,2016-11-29,VietMotion RP-34,Outdoor
RET-028290,448500,1186,2016-12-08,changed_mind,1,3719.65,63024,2016-11-29,MekongFit UE-22,Streetwear
RET-028291,448528,777,2016-12-17,changed_mind,2,2153.03,54632,2016-11-29,HanoiStreet RP-65,Outdoor
RET-028292,448552,989,2016-12-23,defective,1,3881.34,21302,2016-11-30,HanoiStreet UC-52,Streetwear
RET-028293,448554,791,2016-12-16,wrong_size,4,2371.51,21320,2016-11-27,HanoiStreet RP-79,Outdoor
RET-028294,448554,792,2016-12-18,wrong_size,2,1187.82,21320,2016-11-27,HanoiStreet RP-80,Outdoor
RET-028295,448558,596,2016-12-16,not_as_described,2,13645.59,23579,2016-11-29,SaigonFlex UC-61,Streetwear
RET-028297,448598,487,2016-12-12,wrong_size,1,10438.34,19344,2016-11-30,SaigonFlex UM-92,Streetwear
RET-028298,448629,2054,2016-12-11,defective,1,5149.92,73379,2016-11-29,UrbanVN UE-14,Streetwear
RET-028299,448636,781,2016-12-18,changed_mind,1,917.47,74557,2016-11-30,HanoiStreet RP-69,Outdoor
RET-028300,448636,782,2016-12-24,wrong_size,5,4743.81,74557,2016-11-30,HanoiStreet RP-70,Outdoor
RET-028301,448638,791,2016-12-10,late_delivery,2,1123.86,75508,2016-11-27,HanoiStreet RP-79,Outdoor
RET-028302,448638,792,2016-12-13,not_as_described,2,1147.94,75508,2016-11-27,HanoiStreet RP-80,Outdoor
RET-028303,448653,2225,2016-12-21,changed_mind,2,1176.72,99306,2016-11-27,VietMotion RP-22,Outdoor
RET-028304,448683,780,2016-12-18,defective,4,10872.89,24511,2016-11-28,HanoiStreet RP-68,Outdoor
RET-028305,448700,185,2016-12-06,wrong_size,3,22281.9,32962,2016-11-27,DragonWear UE-13,Streetwear
RET-028306,448705,791,2016-12-19,wrong_size,3,1812.41,111116,2016-11-27,HanoiStreet RP-79,Outdoor
RET-028307,448705,792,2016-12-21,late_delivery,3,1892.61,111116,2016-11-27,HanoiStreet RP-80,Outdoor
RET-028308,448727,1002,2016-12-25,wrong_size,1,2595.51,103982,2016-11-29,HanoiStreet YY-03,GenZ
RET-028309,448759,185,2016-12-29,late_delivery,2,13183.4,76757,2016-12-01,DragonWear UE-13,Streetwear
RET-028310,448767,2254,2016-12-20,defective,2,946.8,110744,2016-11-28,VietMotion RP-51,Outdoor
RET-028311,448785,793,2016-12-18,wrong_size,1,697.84,101612,2016-11-27,HanoiStreet RP-81,Outdoor
RET-028312,448787,609,2016-12-07,changed_mind,3,24331.51,102081,2016-11-30,SaigonFlex UC-74,Streetwear
RET-028313,448792,400,2016-12-25,defective,1,7501.02,79260,2016-11-27,SaigonFlex UM-05,Streetwear
RET-028314,448794,781,2016-12-23,late_delivery,3,2915.76,79972,2016-11-30,HanoiStreet RP-69,Outdoor
RET-028315,448794,782,2016-12-23,defective,4,3960.1,79972,2016-11-30,HanoiStreet RP-70,Outdoor
RET-028316,448859,1980,2016-12-19,wrong_size,6,9267.02,108074,2016-11-30,UrbanVN RP-55,Outdoor
RET-028317,448859,1981,2016-12-29,changed_mind,6,9674.69,108074,2016-11-30,UrbanVN RP-56,Outdoor
RET-028318,448862,733,2016-12-22,wrong_size,1,2926.34,108277,2016-11-28,HanoiStreet RP-21,Outdoor
RET-028319,448862,1989,2016-12-22,changed_mind,1,3374.25,108277,2016-11-28,UrbanVN RS-08,Outdoor
RET-028320,448878,760,2016-12-15,wrong_size,3,4475.48,154246,2016-11-27,HanoiStreet RP-48,Outdoor
RET-028321,448882,2332,2016-12-27,wrong_size,3,12760.51,142706,2016-11-29,VietMotion UE-06,Streetwear
RET-028322,448899,1484,2016-12-28,wrong_size,1,706.85,145454,2016-11-29,VietMode RP-76,Outdoor
RET-028323,448914,2045,2016-12-22,changed_mind,1,3957.57,151956,2016-11-30,UrbanVN UE-05,Streetwear
RET-028324,448914,2275,2016-12-22,defective,2,6481.51,151956,2016-11-30,VietMotion RS-08,Outdoor
RET-028325,448930,165,2016-12-14,wrong_size,2,11502.9,140241,2016-11-29,DragonWear UR-36,Streetwear
RET-028326,448930,185,2016-12-25,changed_mind,2,14739.54,140241,2016-11-29,DragonWear UE-13,Streetwear
RET-028327,448939,2284,2016-12-24,not_as_described,3,9319.32,140650,2016-12-01,VietMotion RS-17,Outdoor
RET-028328,448955,764,2016-12-18,late_delivery,6,16785.49,138099,2016-11-28,HanoiStreet RP-52,Outdoor
RET-028329,448992,2262,2016-12-28,not_as_described,1,3060.52,138989,2016-11-29,VietMotion RP-59,Outdoor
RET-028331,449035,2045,2016-12-29,defective,1,3886.06,133313,2016-11-29,UrbanVN UE-05,Streetwear
RET-028332,449042,736,2016-12-18,defective,6,20463.81,134070,2016-11-27,HanoiStreet RP-24,Outdoor
RET-028333,449048,782,2016-12-24,defective,1,963.97,134659,2016-11-29,HanoiStreet RP-70,Outdoor
RET-028334,449054,777,2016-12-20,defective,2,1985.83,134959,2016-11-28,HanoiStreet RP-65,Outdoor
RET-028335,449054,778,2016-12-17,late_delivery,5,5517.28,134959,2016-11-28,HanoiStreet RP-66,Outdoor
RET-028337,449074,1989,2016-12-25,not_as_described,7,23851.04,136737,2016-11-29,UrbanVN RS-08,Outdoor
RET-028338,449080,1541,2016-12-13,not_as_described,5,17814.4,146936,2016-11-28,VietMode RP-33,Outdoor
RET-028339,449080,1542,2016-12-05,changed_mind,3,11522.96,146936,2016-11-28,VietMode RP-34,Outdoor
RET-028340,449107,1825,2016-12-22,not_as_described,1,968.15,50075,2016-12-01,SaigonCore YY-20,GenZ
RET-028341,449143,400,2016-12-14,not_as_described,2,13921.04,87570,2016-11-30,SaigonFlex UM-05,Streetwear
RET-028342,449169,1951,2016-12-17,wrong_size,4,11051.47,106680,2016-12-01,UrbanVN RP-26,Outdoor
RET-028343,449185,1819,2016-12-13,changed_mind,3,6680.89,140847,2016-12-01,SaigonCore YY-14,GenZ
RET-028345,449201,1830,2016-12-19,wrong_size,1,2787.78,134346,2016-12-02,SaigonCore YY-25,GenZ
RET-028346,449211,1936,2016-12-23,wrong_size,4,10491.54,151074,2016-11-30,UrbanVN RP-11,Outdoor
RET-028347,449243,604,2016-12-19,changed_mind,5,21840.75,137992,2016-11-30,SaigonFlex UC-69,Streetwear
RET-028351,449355,965,2016-12-15,wrong_size,1,4190.89,83870,2016-12-04,HanoiStreet UC-28,Streetwear
RET-028352,449370,2225,2016-12-16,defective,8,4413.22,130013,2016-12-04,VietMotion RP-22,Outdoor
RET-028354,449375,1105,2016-12-28,defective,2,4200.53,144624,2016-12-04,MekongFit RP-51,Outdoor
